date,symbol,marketcapname,sector
13-11-2023,SHAREINDIA,Midcap,Finance
13-11-2023,SEAMECLTD,Smallcap,Services
13-11-2023,IFGLEXPOR,Smallcap,Industrials
13-11-2023,BCONCEPTS,Smallcap,FMCG
13-11-2023,GAYAHWS,Smallcap,Realty
13-11-2023,CUPID,Smallcap,Miscellaneous
13-11-2023,MADHUCON,Smallcap,Realty
13-11-2023,KDDL,Smallcap,FMCG
13-11-2023,WOCKPHARMA,Smallcap,Pharmaceuticals
13-11-2023,JPASSOCIAT,Smallcap,Realty
13-11-2023,ATLANTA,Smallcap,Realty
13-11-2023,TORNTPOWER,Largecap,Miscellaneous
13-11-2023,PFC,Largecap,Finance
13-11-2023,FORTIS,Largecap,Pharmaceuticals
13-11-2023,ALPA,Smallcap,Pharmaceuticals
13-11-2023,MOTILALOFS,Midcap,Services
13-11-2023,IL&FSENGG,Smallcap,Realty
13-11-2023,BVCL,Smallcap,Industrials
13-11-2023,JYOTHYLAB,Midcap,FMCG
13-11-2023,ECLERX,Midcap,I.T
13-11-2023,BURNPUR,Smallcap,Industrials
13-11-2023,RPOWER,Midcap,Miscellaneous
13-11-2023,RECLTD,Largecap,Finance
13-11-2023,IMFA,Smallcap,Metals
13-11-2023,RTNPOWER,Midcap,Miscellaneous
13-11-2023,COALINDIA,Largecap,Industrials
13-11-2023,RPPINFRA,Smallcap,Realty
13-11-2023,KARMAENG,Smallcap,Miscellaneous
13-11-2023,BROOKS,Smallcap,Pharmaceuticals
13-11-2023,GPTINFRA,Smallcap,Realty
13-11-2023,THOMASCOTT,Smallcap,Textiles
13-11-2023,MCX,Midcap,Miscellaneous
13-11-2023,BECTORFOOD,Midcap,FMCG
13-11-2023,AWHCL,Smallcap,Miscellaneous
13-11-2023,DUCON,Smallcap,Realty
13-11-2023,SMCGLOBAL,Smallcap,Finance
13-11-2023,VINEETLAB,Smallcap,Pharmaceuticals
13-11-2023,SIGACHI,Smallcap,Pharmaceuticals
13-11-2023,INOXWIND,Midcap,FMCG
13-11-2023,DBL,Midcap,Realty
15-11-2023,ARVIND,Midcap,Textiles
15-11-2023,CHENNPETRO,Midcap,Industrials
15-11-2023,MAHSEAMLES,Midcap,Metals
15-11-2023,JINDALSAW,Midcap,Metals
15-11-2023,SPMLINFRA,Smallcap,Realty
15-11-2023,THOMASCOOK,Midcap,Miscellaneous
15-11-2023,PHOENIXLTD,Largecap,Realty
15-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
15-11-2023,ORIENTCER,Smallcap,FMCG
15-11-2023,NESCO,Midcap,Miscellaneous
15-11-2023,DOLATALGO,Smallcap,Finance
15-11-2023,GABRIEL,Midcap,Auto
15-11-2023,ARIHANTSUP,Smallcap,Realty
15-11-2023,TI,Midcap,FMCG
15-11-2023,AGSTRA,Smallcap,I.T
15-11-2023,VERANDA,Smallcap,Services
15-11-2023,ETHOSLTD,Smallcap,FMCG
15-11-2023,NLCINDIA,Largecap,Miscellaneous
15-11-2023,WELSPUNIND,Midcap,Textiles
15-11-2023,EMIL,Midcap,FMCG
15-11-2023,ROTO,Smallcap,FMCG
15-11-2023,WINDMACHIN,Smallcap,FMCG
15-11-2023,DIACABS,Smallcap,Industrials
15-11-2023,DVL,Smallcap,Oils
15-11-2023,ALBERTDAVD,Smallcap,Pharmaceuticals
15-11-2023,KILITCH,Smallcap,Pharmaceuticals
15-11-2023,WIPL,Smallcap,Miscellaneous
15-11-2023,HITECH,Smallcap,Metals
15-11-2023,CROWN,Smallcap,Miscellaneous
15-11-2023,GREENPLY,Smallcap,Miscellaneous
15-11-2023,BCONCEPTS,Smallcap,FMCG
15-11-2023,ONEPOINT,Smallcap,I.T
15-11-2023,APOLLO,Smallcap,FMCG
15-11-2023,SUNDARMHLD,Smallcap,Finance
15-11-2023,E2E,Smallcap,I.T
15-11-2023,GAYAHWS,Smallcap,Realty
15-11-2023,KRITIKA,Smallcap,Metals
15-11-2023,ALANKIT,Smallcap,I.T
15-11-2023,MADHUCON,Smallcap,Realty
15-11-2023,SPANDANA,Midcap,Finance
15-11-2023,KDDL,Smallcap,FMCG
15-11-2023,CAMS,Midcap,Miscellaneous
15-11-2023,ANGELONE,Largecap,Services
15-11-2023,SONATSOFTW,Midcap,I.T
15-11-2023,GEOJITFSL,Smallcap,Services
15-11-2023,AJANTPHARM,Largecap,Pharmaceuticals
15-11-2023,IZMO,Smallcap,I.T
15-11-2023,ISMTLTD,Smallcap,Metals
15-11-2023,ASTRAMICRO,Midcap,Telecom
15-11-2023,YESBANK,Largecap,Bank
15-11-2023,SUZLON,Largecap,FMCG
15-11-2023,ASMS,Smallcap,I.T
15-11-2023,SOLARINDS,Largecap,Industrials
15-11-2023,EMKAY,Smallcap,Services
15-11-2023,ATLANTA,Smallcap,Realty
15-11-2023,TORNTPOWER,Largecap,Miscellaneous
15-11-2023,TIMETECHNO,Smallcap,FMCG
15-11-2023,PURVA,Smallcap,Realty
15-11-2023,MOTILALOFS,Midcap,Services
15-11-2023,BVCL,Smallcap,Industrials
15-11-2023,JYOTHYLAB,Midcap,FMCG
15-11-2023,ECLERX,Midcap,I.T
15-11-2023,TRIL,Smallcap,FMCG
15-11-2023,BANG,Smallcap,Services
15-11-2023,IMFA,Smallcap,Metals
15-11-2023,RTNPOWER,Midcap,Miscellaneous
15-11-2023,DEN,Smallcap,Media
15-11-2023,DBREALTY,Midcap,Realty
15-11-2023,WABAG,Smallcap,FMCG
15-11-2023,COALINDIA,Largecap,Industrials
15-11-2023,RPPINFRA,Smallcap,Realty
15-11-2023,L&TFH,Largecap,Finance
15-11-2023,PGEL,Midcap,FMCG
15-11-2023,GPTINFRA,Smallcap,Realty
15-11-2023,THOMASCOTT,Smallcap,Textiles
15-11-2023,MCX,Midcap,Miscellaneous
15-11-2023,SMCGLOBAL,Smallcap,Finance
15-11-2023,SREEL,Smallcap,Services
15-11-2023,SHARDAMOTR,Smallcap,Auto
15-11-2023,ORIENTCEM,Smallcap,Industrials
15-11-2023,VINEETLAB,Smallcap,Pharmaceuticals
15-11-2023,SIGACHI,Smallcap,Pharmaceuticals
15-11-2023,INOXWIND,Midcap,FMCG
15-11-2023,QUICKHEAL,Smallcap,I.T
15-11-2023,DBL,Midcap,Realty
16-11-2023,BANCOINDIA,Smallcap,Auto
16-11-2023,KAVVERITEL,Smallcap,Telecom
16-11-2023,CHENNPETRO,Midcap,Industrials
16-11-2023,SPMLINFRA,Smallcap,Realty
16-11-2023,THOMASCOOK,Midcap,Miscellaneous
16-11-2023,NIPPOBATRY,Smallcap,Miscellaneous
16-11-2023,PCBL,Midcap,Industrials
16-11-2023,ITDCEM,Smallcap,Realty
16-11-2023,MONARCH,Smallcap,Services
16-11-2023,AGSTRA,Smallcap,I.T
16-11-2023,GATEWAY,Smallcap,Services
16-11-2023,STARTECK,Smallcap,Finance
16-11-2023,NLCINDIA,Largecap,Miscellaneous
16-11-2023,ADORWELD,Smallcap,FMCG
16-11-2023,MINDTECK,Smallcap,I.T
16-11-2023,EMIL,Midcap,FMCG
16-11-2023,HITECHGEAR,Smallcap,Auto
16-11-2023,DIACABS,Smallcap,Industrials
